0001.hk,0002.hk,0003.hk,0004.hk,0005.hk,0006.hk,0011.hk,0012.hk,0016.hk,0017.hk,0019.hk,0023.hk,0027.hk,0066.hk,0083.hk,0101.hk,0135.hk,0144.hk,0151.hk,0267.hk,0293.hk,0386.hk,0388.hk,0494.hk,0688.hk,0700.hk,0762.hk,0823.hk,0836.hk,0857.hk,0883.hk,0939.hk,0941.hk,0992.hk,1038.hk,1044.hk,1088.hk,1109.hk,1113.hk,1299.hk,1398.hk,1880.hk,1928.hk,2018.hk,2318.hk,2319.hk,2388.hk,2628.hk,3328.hk,3988.hk
-0.00883571,-0.006904268,-0.007905527,-0.012019212,-0.004720692,-0.002175209,-0.002484472,-0.013142793,-0.011370061,-0.022637795,-0.012392695,-0.007751938,-0.014048531,-0.013224598,-0.014492881,-0.01815439,-0.004325883,-0.004635603,0.008082441,-0.009017298,-0.007005254,-0.006688963,-0.003126365,0.032352941,-0.012711791,0.003875752,-0.006396588,-0.012264151,-0.005598939,-0.001706485,-0.003352705,-0.017571885,-0.0029367,0.002145923,-0.009344748,-0.03250189,-0.002484709,-0.016812109,-0.015240328,-0.006082025,-0.015968064,-0.001890359,-0.005977876,0.000599088,-0.001212121,-0.015789474,0.00321459,-0.01055285,-0.01465798,-0.018134715
0.001048793,0.008207006,0.001327975,0,-0.000790514,-0.003628274,-0.019302615,-0.001110765,-0.00884679,0.006042296,0.007534011,0.0015625,-0.001295337,0.015834016,0,-0.001059603,0.004344678,-0.002352602,0,0.00733519,0.040564374,0.001683502,0.001568085,0.031339031,0.002146056,0.009652456,0,-0.00095511,0.008445696,0.005128205,-0.00325185,0.003252033,-0.003517726,0.002141328,-0.00786613,0.015625,0.016158907,-0.00240698,-0.008730159,0.001012983,0.004056795,-0.005681818,0.001518956,0.028946725,0.004854369,0.022727273,-0.009612869,0,0.001652893,0.005277045
0.00576216,-0.006260715,-0.007957281,0.009732245,0,-0.004360792,-0.005714286,0.002221727,0.008925754,0.001001001,-0.006846114,0.001560062,-0.002594034,-0.006010115,-0.006681514,0.018562715,-0.002883922,0.009336349,0.028061736,0,0.013559322,0.011764706,0.002604112,0.016574586,0.019271834,0.012428326,0.006437768,-0.006692161,0.005583309,0.006802721,-0.001124986,0.001620746,0.003530144,0.006410256,-0.00634931,0.010769231,-0.009805154,0.02689253,0.002001601,0.002044567,0.004040404,0.011428571,0.003002352,-0.026956739,0.007246377,0.005228758,0.006470782,0.012824388,0.00330033,0.002624672
0.004166662,0.003782651,0.004010554,0.004819303,-0.000791139,0.000737508,0.010855683,0.003326337,0,0.008,-0.006270111,-0.003115265,0.006501951,0.01206833,-0.001494768,0.004061442,-0.001446132,0.002336337,-0.005849093,-0.001843488,-0.015050167,0.013289037,-0.002076827,-0.010869565,0.027310907,0.001888942,0.021321962,0.003849856,-0.001388077,-0.005067568,-0.005406014,0.001618123,0.002349125,-0.004246285,-0.003194941,-0.002283105,0.022280056,0.016643007,0.000998801,0.011191261,0.010060362,-0.007532957,0.01200432,-0.008433103,0.002398082,0.013003901,0.001607295,0.008441337,0.003289474,0.002617801
-0.009336116,-0.010668636,-0.010652765,-0.004796189,-0.004750594,-0.011686144,-0.009475679,-0.011049524,-0.003538716,-0.017857143,-0.011992218,-0.00625,-0.012919897,-0.002380027,-0.017964072,-0.009075351,-0.018682114,-0.023118638,-0.011767013,-0.007202881,-0.016977929,-0.03442623,-0.007302462,-0.008241758,-0.018404801,-0.011310397,-0.004175365,-0.015340364,-0.015290072,-0.022071307,-0.017665044,-0.021001616,-0.008196721,-0.006396588,-0.008004734,-0.013729977,-0.035082273,-0.030429968,-0.007982439,-0.002017814,-0.017928287,-0.024667932,0.00594621,-0.001821583,-0.008373206,-0.025673941,-0.008023579,-0.020926693,-0.018032787,-0.01305483
0.001570773,0.000514734,0.001346531,0.086746958,0.002386635,0,0.012117347,0.014525331,0.007990386,-0.004040404,0.005751519,-0.009433962,0.010471204,-0.002385705,0.007621951,0.013240528,-0.011658796,0,-0.003969041,-0.00362757,-0.006908463,-0.015280136,-0.001576324,-0.002770083,0.002083038,0.012392782,0.001048218,-0.00097371,-0.002748886,-0.013888889,-0.006801153,-0.001650165,-0.002362989,0,0.000811903,-0.000773395,-0.031402831,0,0.004023335,0.014112409,-0.004056795,0.001945525,-0.002970687,0.001824908,0,-0.003952569,-0.001617696,0.002115808,-0.008347245,0
0.002613706,-0.009646302,0.006720192,-0.004434614,0.021428571,-0.001476138,0.007561437,0.005506506,0.008007117,0.010141988,0.012055486,0.011111111,0.002590674,-0.00239141,0.001512859,0.024069005,0.005972824,0.009446825,0.023909145,0.014563107,0,0.006896552,0.008946607,0,0.022869176,0.014124215,0.004188482,-0.002923977,0.01408031,0.003521127,0.010213556,0.033057851,0.001178281,0.002145923,0.004834357,0.006965944,0.014283816,0.033818344,0.004808656,-0.029805659,0.030549898,0.025242718,0,0.034019299,0.007237636,0.01984127,0.024304752,0.023483282,0.02020202,0.031746032
0.002606892,0.000649351,-0.002670133,0.004454367,-0.013209013,-0.00073154,-0.0068793,0.003286259,-0.01059135,-0.016064257,0.006274101,-0.003139717,0.020671835,0.004794286,-0.010574018,-0.012256015,0.020483895,0.009406657,-0.013621327,-0.005336768,0.008695652,0.001712329,0.001043209,-0.005555556,0.008130172,-0.003713814,-0.004171011,0.001955034,-0.011166618,-0.001754386,-0.001148897,0.016,-0.004731596,0.012847966,0.00561844,-0.003074558,0.014017161,0.011672591,0.008773679,-0.007182148,0.005928854,0.015151515,0.019245386,-0.015866781,0.004790419,0.005188067,0.00158187,0,0.001650165,0.007692308
0.007800237,0.012329656,0.002677282,0.015521072,0.003149606,-0.00222673,-0.008816121,-0.005458413,-0.000892061,-0.003061224,-0.008726445,-0.004724409,-0.002531646,0.001192853,-0.004580153,-0.004953023,-0.002763636,-0.002341697,-0.001972776,-0.003700278,-0.013793103,-0.006837607,0.014058117,0.030726257,0.004032097,0,0.00104712,-0.005853659,-0.002748886,-0.005272408,-0.011272142,-0.007874016,-0.006539891,0.00422833,-0.00558705,0.01310717,-0.007557651,0.011537914,-0.001779008,0,-0.00589391,-0.014925373,0.001461639,-0.002987458,0.001191895,-0.010322581,0.001579371,-0.004167895,-0.006589786,-0.010178117
0,0.014102564,0.013351342,0.001455612,0.010204082,0.007413522,0.016518424,0.014270213,0.020535714,0.017400205,-0.007540189,0.030063291,0.015228426,0.007172903,0.029141104,0.009955355,0.010064177,0.009292968,0.023720103,0.0363974,-0.027972028,0.030981067,0.013868416,0.010840108,0.016064438,0.028890982,0.052301255,0.028459274,0.016911272,0.03180212,0.036412285,0.019047619,0.024534214,0.012631579,0.006425782,0.0152207,0.034300963,0.041119039,0.00970297,0.027870121,0.0256917,0.026515152,0.007237959,0.023352582,0.023809524,0.026075619,0.004730643,0.037668048,0.024875622,0.028277635
0.002063929,0.003792668,-0.00658805,-0.00218017,-0.003108003,0.004430553,0,0,0.005249344,-0.012072435,-0.010772731,-0.016897081,0.01125,0.010646516,0.004470939,0,0.001444043,0.006929283,0.001930875,-0.012273786,0.014388489,-0.001669449,-0.004556158,0.026809651,-0.015810452,0.005434933,0.023856859,-0.000954198,-0.004175824,0.003424658,0,0.003115265,0.018114138,0.01039501,-0.003192378,0,0.009816877,-0.010955816,0.003726221,0,-0.005780347,0,0.010054412,0.008191377,0,0.001270648,0.007847282,0.010063149,0.001618123,-0.0075
-0.001029786,0.009445844,-0.084880358,-0.002185082,-0.010132502,0.000725097,-0.004375,0.015150341,-0.000870322,0.00610998,-0.001286533,0.0015625,0.028430161,0.007046795,0.007418398,0.012346934,0.004325883,0,-0.003854307,0.00707483,-0.007092199,0.005016722,0.019845719,0,-0.016064029,0.027927493,-0.009708738,0.008595989,0.040462003,0.001706485,-0.005500056,0.001552795,0.036713165,0.008230453,0.00479569,0.012743628,0.162771858,-0.02438802,0.013481829,0.00201375,0.005813953,-0.033210332,0.015692704,-0.009277114,0.009302326,-0.016497462,0.001557236,0.005969668,0.001615509,0
-0.000515529,0.004366812,-0.00263522,0,0.003149606,-0.002188811,0.004394225,0.012792512,0.00261324,0.009109312,-0.002563369,0,-0.003605769,0.00813606,0.026509573,0.012196346,0.002727925,0.006881599,0.005803831,0.015941637,0.014285714,0.016638935,-0.003494546,-0.005221932,0.012244825,0.002629346,-0.001960784,-0.001893939,0.008060525,0.005110733,0.001128668,0.007751938,0,0.006122449,-0.004772802,-0.066617321,-0.012540865,0.018175871,0.010410642,0.004993808,0.005780347,0,-0.009829355,0.012888831,0.01843318,0.006451613,0,0,-0.001612903,0.005037783
-0.005157319,-0.001863354,0.010567996,-0.006569304,-0.009419152,-0.016157093,-0.01,0.01157961,-0.001737619,-0.012036108,-0.005792186,-0.007800312,-0.003618818,-0.010376226,-0.007173601,-0.009619676,0.01002291,-0.013669132,-0.032698596,-0.020833333,-0.029929577,-0.001636661,-0.016521942,-0.023622047,-0.018145054,-0.015734267,-0.009823183,0.0028463,-0.02924879,-0.018644068,-0.017587373,-0.021538462,0,-0.004056795,-0.01200565,-0.048374306,-0.006350068,-0.015648662,-0.010303377,-0.004968994,-0.01532567,-0.015267176,-0.00707403,0.00057414,-0.021493213,-0.020512821,-0.010883706,-0.035685646,-0.016155089,-0.015037594
0.013996968,0.001244555,0.006535652,0.013960323,-0.001584786,-0.000753464,-0.001893939,-0.074826484,0,0.007106599,-0.001941977,0.011006289,0.00968523,-0.00235378,0.010115607,0.004856556,0.016869861,0.004603702,0.011930801,-0.003621548,-0.001814882,0.004918033,0,-0.002688172,-0.016427285,-0.009768773,0.003968254,0.002838221,-0.005491329,0,-0.004475557,0.006289308,-0.034312349,0.00407332,0.008095483,-0.001666667,-0.009558663,0.013613054,0.017929439,0.00600881,0.005836576,0.003875969,0.005687815,0.101154648,0.009248555,-0.002617801,0,0,0.003284072,0.002544529
0,0.001864512,0,0,0,0.003739382,-0.004427577,-0.012271591,-0.005221932,-0.015120968,0.007783022,0.00466563,-0.002398082,0.004694836,-0.010014306,0.002441455,-0.013801757,0.011480134,0.011790136,-0.014175375,0.025454545,0.01141925,0,0,-0.008350824,0.009865143,0.033596838,-0.000943396,-0.012423714,-0.001727116,0.039308357,-0.0015625,-0.009164922,-0.004056795,-0.004814986,-0.000834725,-0.002150775,0.004461411,0.004545455,-0.0019977,-0.001934236,-0.007722008,-0.005655647,0.02887315,0.004581901,0.001312336,0.018863082,-0.012349272,-0.003273322,-0.005076142
-0.009713678,0.003722084,0.003896364,-0.015217398,-0.003968254,-0.002974228,-0.000635324,-0.00206951,0.000874891,-0.013306039,0.000639228,-0.004643963,-0.009615385,0,-0.001445087,-0.004871017,0.002685892,0.011349837,0.005826374,-0.009033091,-0.008865248,0.001612903,-0.007131427,0.002695418,-0.044210273,-0.0017761,0.005736138,0.003777148,-0.015301994,-0.005190311,0,-0.009389671,-0.002899333,-0.00610998,-0.003231045,-0.006683375,-0.015087874,-0.026695362,-0.004524887,-0.015973149,-0.007751938,-0.023346304,-0.005717134,-0.028569361,-0.007981756,-0.009174312,-0.009256927,-0.008335789,-0.006568144,-0.012755102
0.000516222,0.004944376,0.002587494,0.013106357,0.00876494,0.002983101,0.006993007,0,0,0.002074689,0.0083568,0.00622084,0.035194175,0.009298354,0,0,0.001409841,-0.006742715,0.015446997,0.010882709,0.001788909,0.011272142,0.002052186,0.010752688,-0.00220278,0.005338227,-0.003802281,0.014111007,0.001419499,0.003478261,0.007542147,0.007898894,0.006969215,0.040983607,-0.001612447,0.005046257,0.012008305,0.002258186,-0.009280303,0,0.005859375,0.013944223,0.040191077,0.001042742,0.006896552,0.017195767,-0.001557236,0.010486096,0.00661157,0.010335917
-0.005675935,0.000615006,0,0.005204461,0.003949447,-0.000751223,-0.002525253,0.002073802,-0.002622378,0,-0.004460534,0,0.002344666,0.004629847,0.002894356,0.007292343,-0.008306349,0.006788487,0.007606009,-0.001748252,0.008928571,0.011146497,-0.004095966,-0.005319149,-0.004414835,0.008849506,0.001908397,0.003710575,-0.002834975,-0.003466205,0.00330251,0.004702194,-0.004617885,0.011811024,-0.001615052,-0.00083682,0.001108955,-0.015959444,-0.013190595,0.010150407,0.003883495,0.001964637,-0.002778093,-0.024128145,0,-0.011703511,0.004678995,0,0,0.00511509
0.004151526,0.007375538,0.002580816,0.000739645,-0.000786782,-0.003712909,0.005696203,0.001037086,0.007887818,-0.008281573,-0.003194805,0.001545595,0.008187135,0.010316513,-0.004329004,-0.002380126,-0.014054514,0.022398744,-0.009435743,0.001751313,-0.005309735,0.001574803,-0.001028203,-0.096256684,-0.015521121,-0.012280895,0,0.002772643,-0.005686069,0.00173913,0,-0.012480499,-0.008092363,-0.013618677,0,-0.014237856,-0.017280532,-0.01626598,-0.005617978,-0.004027501,-0.00967118,0.003921569,0.006936153,0.007526331,0.005707763,0.048684211,-0.003104803,-0.004159314,-0.004926108,-0.007633588
-0.011886331,-0.008541794,0,-0.014042868,-0.003149606,0.001493778,-0.008181246,-0.004137061,-0.006956522,-0.002087683,-0.003218073,-0.007716049,-0.012761021,-0.007942021,-0.013043478,-0.02415627,0.027069834,-0.002168218,0.022861497,-0.001748252,0.003558719,-0.009433962,0.006175567,-0.00295858,0,-0.010657046,-0.00952381,0.003686636,0,-0.012152778,-0.006473557,-0.012638231,-0.00759002,0.009861933,-0.008938846,-0.017841971,-0.0087922,-0.009406973,-0.001948178,-0.012090515,-0.0078125,-0.013671875,-0.011010107,-0.029350717,-0.012485812,0.010037641,-0.010900655,-0.004176686,-0.00330033,-0.01025641
